Día,Hora,Tipo_Franja,Tipo_Vehículo,Energía_kWh,Potencia_kW
24,12,Punta (Mediodía),2. DC Estándar,24.12,50.0
24,12,Punta (Mediodía),2. DC Estándar,24.86,50.0
24,12,Punta (Mediodía),2. DC Estándar,25.02,50.0
24,12,Punta (Mediodía),3. HPC 150,44.79,129.03
24,12,Punta (Mediodía),3. HPC 150,51.65,116.16
24,12,Punta (Mediodía),3. HPC 150,39.75,90.26
24,12,Punta (Mediodía),3. HPC 150,56.01,116.75
24,12,Punta (Mediodía),3. HPC 150,33.59,93.44
24,12,Punta (Mediodía),2. DC Estándar,21.65,50.0
24,12,Punta (Mediodía),3. HPC 150,64.95,119.68
24,12,Punta (Mediodía),1. AC/PHEV,27.91,11.0
24,12,Punta (Mediodía),3. HPC 150,51.4,126.21
24,12,Punta (Mediodía),1. AC/PHEV,6.28,11.0
24,12,Punta (Mediodía),3. HPC 150,54.14,86.08
24,12,Punta (Mediodía),4. HPC 350,69.51,193.91
24,12,Punta (Mediodía),3. HPC 150,63.49,114.81
24,12,Punta (Mediodía),3. HPC 150,45.47,113.58
24,12,Punta (Mediodía),1. AC/PHEV,33.52,11.0
24,12,Punta (Mediodía),3. HPC 150,49.07,94.66
24,12,Punta (Mediodía),2. DC Estándar,23.09,50.0
24,12,Punta (Mediodía),3. HPC 150,25.11,101.78
24,12,Punta (Mediodía),2. DC Estándar,26.82,50.0
24,12,Punta (Mediodía),1. AC/PHEV,28.86,11.0
24,12,Punta (Mediodía),2. DC Estándar,34.72,50.0
24,12,Punta (Mediodía),3. HPC 150,31.02,93.27
24,12,Punta (Mediodía),1. AC/PHEV,12.77,11.0
24,12,Punta (Mediodía),3. HPC 150,51.17,101.36
24,12,Punta (Mediodía),2. DC Estándar,20.55,50.0
24,12,Punta (Mediodía),3. HPC 150,53.44,120.78
24,12,Punta (Mediodía),4. HPC 350,64.17,230.88
24,12,Punta (Mediodía),3. HPC 150,43.58,83.2
24,12,Punta (Mediodía),2. DC Estándar,29.78,50.0
24,12,Punta (Mediodía),2. DC Estándar,24.83,50.0
24,12,Punta (Mediodía),4. HPC 350,80.77,176.04
24,12,Punta (Mediodía),3. HPC 150,61.65,96.31
24,12,Punta (Mediodía),2. DC Estándar,18.55,50.0
24,12,Punta (Mediodía),3. HPC 150,55.09,90.83
24,12,Punta (Mediodía),1. AC/PHEV,11.94,11.0
24,12,Punta (Mediodía),3. HPC 150,55.94,129.86
24,12,Punta (Mediodía),3. HPC 150,46.05,106.44
24,12,Punta (Mediodía),2. DC Estándar,28.56,50.0
24,12,Punta (Mediodía),3. HPC 150,54.44,114.82
24,12,Punta (Mediodía),2. DC Estándar,24.49,50.0
24,12,Punta (Mediodía),3. HPC 150,72.28,115.08
24,12,Punta (Mediodía),3. HPC 150,51.83,106.49
24,12,Punta (Mediodía),2. DC Estándar,26.77,50.0
24,12,Punta (Mediodía),3. HPC 150,47.57,104.36
24,12,Punta (Mediodía),4. HPC 350,61.08,185.53
24,12,Punta (Mediodía),2. DC Estándar,31.74,50.0
24,12,Punta (Mediodía),2. DC Estándar,26.89,50.0
24,12,Punta (Mediodía),2. DC Estándar,19.29,50.0
24,12,Punta (Mediodía),3. HPC 150,32.24,117.66
24,12,Punta (Mediodía),4. HPC 350,51.43,205.62
24,12,Punta (Mediodía),2. DC Estándar,28.12,50.0
24,12,Punta (Mediodía),4. HPC 350,50.93,225.19
24,12,Punta (Mediodía),2. DC Estándar,18.11,50.0
24,12,Punta (Mediodía),1. AC/PHEV,14.87,11.0
24,12,Punta (Mediodía),3. HPC 150,48.47,104.65
24,12,Punta (Mediodía),2. DC Estándar,24.16,50.0
24,12,Punta (Mediodía),2. DC Estándar,19.82,50.0
24,12,Punta (Mediodía),3. HPC 150,56.3,86.78
24,12,Punta (Mediodía),3. HPC 150,38.84,104.49
24,12,Punta (Mediodía),3. HPC 150,46.96,101.91
24,13,Punta (Mediodía),2. DC Estándar,20.07,50.0
24,13,Punta (Mediodía),2. DC Estándar,15.6,50.0
24,13,Punta (Mediodía),2. DC Estándar,22.78,50.0
24,13,Punta (Mediodía),2. DC Estándar,25.75,50.0
24,13,Punta (Mediodía),3. HPC 150,53.43,88.29
24,13,Punta (Mediodía),2. DC Estándar,14.57,50.0
24,13,Punta (Mediodía),3. HPC 150,46.97,85.17
24,13,Punta (Mediodía),3. HPC 150,57.75,88.37
24,13,Punta (Mediodía),3. HPC 150,34.68,95.99
24,13,Punta (Mediodía),3. HPC 150,60.84,120.18
24,13,Punta (Mediodía),1. AC/PHEV,27.58,11.0
24,13,Punta (Mediodía),2. DC Estándar,24.3,50.0
24,13,Punta (Mediodía),3. HPC 150,52.59,106.36
24,13,Punta (Mediodía),2. DC Estándar,24.54,50.0
24,13,Punta (Mediodía),2. DC Estándar,25.28,50.0
24,13,Punta (Mediodía),3. HPC 150,47.04,86.19
24,13,Punta (Mediodía),2. DC Estándar,35.51,50.0
24,13,Punta (Mediodía),3. HPC 150,57.91,118.6
24,13,Punta (Mediodía),1. AC/PHEV,2.07,11.0
24,13,Punta (Mediodía),3. HPC 150,54.29,105.75
24,13,Punta (Mediodía),4. HPC 350,53.26,204.45
24,13,Punta (Mediodía),2. DC Estándar,24.31,50.0
24,13,Punta (Mediodía),4. HPC 350,62.17,156.77
24,13,Punta (Mediodía),2. DC Estándar,20.29,50.0
24,13,Punta (Mediodía),2. DC Estándar,29.61,50.0
24,13,Punta (Mediodía),2. DC Estándar,24.24,50.0
24,13,Punta (Mediodía),4. HPC 350,74.02,186.76
24,13,Punta (Mediodía),3. HPC 150,50.63,113.7
24,13,Punta (Mediodía),1. AC/PHEV,6.3,11.0
24,13,Punta (Mediodía),4. HPC 350,74.95,205.49
24,13,Punta (Mediodía),3. HPC 150,46.69,99.64
24,13,Punta (Mediodía),1. AC/PHEV,8.35,11.0
24,13,Punta (Mediodía),2. DC Estándar,16.43,50.0
24,13,Punta (Mediodía),3. HPC 150,60.96,127.47
24,13,Punta (Mediodía),2. DC Estándar,27.0,50.0
24,13,Punta (Mediodía),3. HPC 150,39.3,121.9
24,13,Punta (Mediodía),1. AC/PHEV,37.07,11.0
24,13,Punta (Mediodía),3. HPC 150,62.01,117.67
24,13,Punta (Mediodía),4. HPC 350,64.08,173.58
24,13,Punta (Mediodía),2. DC Estándar,17.25,50.0
24,13,Punta (Mediodía),2. DC Estándar,26.52,50.0
24,13,Punta (Mediodía),4. HPC 350,77.51,201.97
24,13,Punta (Mediodía),4. HPC 350,51.76,208.66
24,13,Punta (Mediodía),3. HPC 150,61.3,80.2
24,13,Punta (Mediodía),2. DC Estándar,25.55,50.0
24,13,Punta (Mediodía),3. HPC 150,54.88,119.76
24,13,Punta (Mediodía),2. DC Estándar,18.89,50.0
24,13,Punta (Mediodía),3. HPC 150,58.42,97.46
24,13,Punta (Mediodía),2. DC Estándar,20.68,50.0
24,13,Punta (Mediodía),2. DC Estándar,21.42,50.0
24,13,Punta (Mediodía),2. DC Estándar,31.24,50.0
24,13,Punta (Mediodía),1. AC/PHEV,3.57,11.0
24,13,Punta (Mediodía),3. HPC 150,42.96,89.49
24,13,Punta (Mediodía),3. HPC 150,34.13,111.82
24,13,Punta (Mediodía),4. HPC 350,54.39,244.71
24,13,Punta (Mediodía),1. AC/PHEV,6.96,11.0
24,13,Punta (Mediodía),1. AC/PHEV,5.23,11.0
24,13,Punta (Mediodía),3. HPC 150,34.14,100.67
24,13,Punta (Mediodía),1. AC/PHEV,26.3,11.0
24,13,Punta (Mediodía),4. HPC 350,59.45,232.68
24,13,Punta (Mediodía),3. HPC 150,54.88,89.22
24,13,Punta (Mediodía),2. DC Estándar,23.1,50.0
24,13,Punta (Mediodía),3. HPC 150,63.29,86.07
24,13,Punta (Mediodía),2. DC Estándar,22.31,50.0
24,13,Punta (Mediodía),2. DC Estándar,19.0,50.0
24,13,Punta (Mediodía),3. HPC 150,52.34,116.01
24,13,Punta (Mediodía),4. HPC 350,61.82,177.04
24,13,Punta (Mediodía),3. HPC 150,46.23,112.02
24,13,Punta (Mediodía),1. AC/PHEV,7.28,11.0
24,13,Punta (Mediodía),3. HPC 150,61.32,103.02
24,13,Punta (Mediodía),3. HPC 150,60.07,83.33
24,13,Punta (Mediodía),2. DC Estándar,22.26,50.0
24,13,Punta (Mediodía),1. AC/PHEV,13.3,11.0
24,13,Punta (Mediodía),3. HPC 150,62.76,92.21
24,13,Punta (Mediodía),3. HPC 150,50.98,88.15
24,13,Punta (Mediodía),3. HPC 150,41.77,108.06
24,13,Punta (Mediodía),4. HPC 350,64.41,218.18
24,13,Punta (Mediodía),2. DC Estándar,23.3,50.0
24,13,Punta (Mediodía),2. DC Estándar,19.65,50.0
24,13,Punta (Mediodía),3. HPC 150,59.81,127.87
24,13,Punta (Mediodía),3. HPC 150,57.15,96.59
24,13,Punta (Mediodía),2. DC Estándar,23.51,50.0
24,13,Punta (Mediodía),4. HPC 350,83.65,194.62
24,13,Punta (Mediodía),3. HPC 150,73.71,97.63
24,13,Punta (Mediodía),2. DC Estándar,31.92,50.0
24,13,Punta (Mediodía),2. DC Estándar,21.12,50.0
24,13,Punta (Mediodía),1. AC/PHEV,29.34,11.0
24,13,Punta (Mediodía),3. HPC 150,48.62,125.88
24,13,Punta (Mediodía),1. AC/PHEV,13.43,11.0
24,13,Punta (Mediodía),1. AC/PHEV,14.68,11.0
24,13,Punta (Mediodía),2. DC Estándar,26.77,50.0
24,13,Punta (Mediodía),3. HPC 150,30.96,86.44
24,13,Punta (Mediodía),3. HPC 150,53.19,91.76
24,13,Punta (Mediodía),2. DC Estándar,14.48,50.0
24,13,Punta (Mediodía),2. DC Estándar,28.39,50.0
24,13,Punta (Mediodía),3. HPC 150,47.8,94.63
24,13,Punta (Mediodía),3. HPC 150,53.92,109.86
24,13,Punta (Mediodía),4. HPC 350,57.33,147.22
24,13,Punta (Mediodía),4. HPC 350,83.45,186.0
24,13,Punta (Mediodía),4. HPC 350,56.79,173.54
24,13,Punta (Mediodía),1. AC/PHEV,31.87,11.0
24,13,Punta (Mediodía),2. DC Estándar,19.99,50.0
24,13,Punta (Mediodía),2. DC Estándar,30.07,50.0
24,13,Punta (Mediodía),3. HPC 150,46.58,129.79
24,13,Punta (Mediodía),3. HPC 150,56.84,102.51
24,13,Punta (Mediodía),3. HPC 150,61.47,98.59
24,13,Punta (Mediodía),2. DC Estándar,21.7,50.0
24,13,Punta (Mediodía),3. HPC 150,60.65,102.39
24,13,Punta (Mediodía),2. DC Estándar,24.84,50.0
24,13,Punta (Mediodía),3. HPC 150,62.21,88.23
24,13,Punta (Mediodía),3. HPC 150,46.59,117.85
24,13,Punta (Mediodía),2. DC Estándar,23.75,50.0
24,14,Punta (Mediodía),3. HPC 150,42.43,129.04
24,14,Punta (Mediodía),4. HPC 350,58.6,235.69
24,14,Punta (Mediodía),1. AC/PHEV,6.63,11.0
24,14,Punta (Mediodía),3. HPC 150,42.08,128.88
24,14,Punta (Mediodía),2. DC Estándar,22.86,50.0
24,14,Punta (Mediodía),4. HPC 350,76.69,222.92
24,14,Punta (Mediodía),2. DC Estándar,19.13,50.0
24,14,Punta (Mediodía),2. DC Estándar,15.24,50.0
24,14,Punta (Mediodía),3. HPC 150,50.67,113.34
24,14,Punta (Mediodía),2. DC Estándar,25.91,50.0
24,14,Punta (Mediodía),2. DC Estándar,26.5,50.0
24,14,Punta (Mediodía),1. AC/PHEV,5.96,11.0
24,14,Punta (Mediodía),2. DC Estándar,17.6,50.0
24,14,Punta (Mediodía),2. DC Estándar,22.63,50.0
24,14,Punta (Mediodía),3. HPC 150,57.63,98.98
24,14,Punta (Mediodía),3. HPC 150,54.06,107.42
24,14,Punta (Mediodía),2. DC Estándar,31.16,50.0
24,14,Punta (Mediodía),1. AC/PHEV,11.92,11.0
24,14,Punta (Mediodía),4. HPC 350,80.67,210.4
24,14,Punta (Mediodía),1. AC/PHEV,10.7,11.0
24,14,Punta (Mediodía),4. HPC 350,58.3,204.22
24,14,Punta (Mediodía),3. HPC 150,44.03,101.1
24,14,Punta (Mediodía),1. AC/PHEV,5.81,11.0
24,14,Punta (Mediodía),3. HPC 150,50.91,85.81
24,14,Punta (Mediodía),1. AC/PHEV,4.98,11.0
24,14,Punta (Mediodía),3. HPC 150,56.8,106.56
24,14,Punta (Mediodía),2. DC Estándar,21.83,50.0
24,14,Punta (Mediodía),2. DC Estándar,30.14,50.0
24,14,Punta (Mediodía),1. AC/PHEV,3.17,11.0
24,14,Punta (Mediodía),2. DC Estándar,19.3,50.0
24,14,Punta (Mediodía),2. DC Estándar,29.74,50.0
24,14,Punta (Mediodía),3. HPC 150,50.31,121.52
24,14,Punta (Mediodía),3. HPC 150,42.63,109.09
24,14,Punta (Mediodía),3. HPC 150,56.82,80.8
24,14,Punta (Mediodía),3. HPC 150,47.95,105.45
24,14,Punta (Mediodía),1. AC/PHEV,27.55,11.0
24,14,Punta (Mediodía),2. DC Estándar,21.92,50.0
24,14,Punta (Mediodía),2. DC Estándar,28.43,50.0
24,14,Punta (Mediodía),3. HPC 150,37.91,112.18
24,14,Punta (Mediodía),3. HPC 150,48.78,97.1
24,14,Punta (Mediodía),2. DC Estándar,20.75,50.0
24,14,Punta (Mediodía),3. HPC 150,33.13,122.0
24,14,Punta (Mediodía),2. DC Estándar,28.18,50.0
24,14,Punta (Mediodía),1. AC/PHEV,7.46,11.0
24,14,Punta (Mediodía),1. AC/PHEV,14.26,11.0
24,14,Punta (Mediodía),2. DC Estándar,28.17,50.0
24,14,Punta (Mediodía),4. HPC 350,62.69,197.58
24,14,Punta (Mediodía),3. HPC 150,45.98,116.16
24,14,Punta (Mediodía),2. DC Estándar,21.07,50.0
24,14,Punta (Mediodía),3. HPC 150,65.24,94.49
24,14,Punta (Mediodía),3. HPC 150,39.29,117.67
24,14,Punta (Mediodía),3. HPC 150,44.05,82.7
24,14,Punta (Mediodía),1. AC/PHEV,8.78,11.0
24,14,Punta (Mediodía),1. AC/PHEV,16.54,11.0
24,14,Punta (Mediodía),3. HPC 150,44.22,89.55
24,14,Punta (Mediodía),1. AC/PHEV,11.19,11.0
24,14,Punta (Mediodía),2. DC Estándar,30.28,50.0
24,14,Punta (Mediodía),3. HPC 150,48.83,110.16
24,14,Punta (Mediodía),3. HPC 150,68.27,93.53
24,14,Punta (Mediodía),1. AC/PHEV,19.64,11.0
24,14,Punta (Mediodía),1. AC/PHEV,10.58,11.0
24,14,Punta (Mediodía),2. DC Estándar,17.81,50.0
24,14,Punta (Mediodía),1. AC/PHEV,7.0,11.0
24,14,Punta (Mediodía),3. HPC 150,45.9,104.36
24,14,Punta (Mediodía),3. HPC 150,54.89,98.02
24,14,Punta (Mediodía),3. HPC 150,47.27,96.0
24,14,Punta (Mediodía),1. AC/PHEV,34.66,11.0
24,14,Punta (Mediodía),3. HPC 150,49.06,115.34
24,14,Punta (Mediodía),1. AC/PHEV,21.21,11.0
24,14,Punta (Mediodía),2. DC Estándar,30.4,50.0
24,14,Punta (Mediodía),3. HPC 150,46.64,97.59
24,14,Punta (Mediodía),2. DC Estándar,24.83,50.0
24,14,Punta (Mediodía),1. AC/PHEV,6.96,11.0
24,14,Punta (Mediodía),3. HPC 150,58.49,100.58
24,14,Punta (Mediodía),3. HPC 150,29.83,80.04
24,14,Punta (Mediodía),2. DC Estándar,17.87,50.0
24,14,Punta (Mediodía),1. AC/PHEV,9.11,11.0
24,14,Punta (Mediodía),2. DC Estándar,26.15,50.0
24,14,Punta (Mediodía),3. HPC 150,41.49,106.73
24,14,Punta (Mediodía),3. HPC 150,45.51,112.39
24,14,Punta (Mediodía),3. HPC 150,55.64,103.38
24,14,Punta (Mediodía),3. HPC 150,58.48,108.43
24,14,Punta (Mediodía),1. AC/PHEV,9.57,11.0
24,14,Punta (Mediodía),3. HPC 150,37.6,119.91
24,14,Punta (Mediodía),2. DC Estándar,20.28,50.0
24,14,Punta (Mediodía),3. HPC 150,63.02,98.92
24,14,Punta (Mediodía),2. DC Estándar,33.31,50.0
24,14,Punta (Mediodía),3. HPC 150,68.27,127.09
24,14,Punta (Mediodía),3. HPC 150,57.34,120.45
24,14,Punta (Mediodía),2. DC Estándar,37.78,50.0
24,14,Punta (Mediodía),3. HPC 150,50.86,120.59
24,14,Punta (Mediodía),2. DC Estándar,29.09,50.0
24,14,Punta (Mediodía),3. HPC 150,51.85,125.1
24,14,Punta (Mediodía),4. HPC 350,80.13,214.11
24,14,Punta (Mediodía),2. DC Estándar,20.06,50.0
24,14,Punta (Mediodía),1. AC/PHEV,18.88,11.0
24,14,Punta (Mediodía),1. AC/PHEV,10.1,11.0
24,14,Punta (Mediodía),4. HPC 350,88.18,218.56
24,14,Punta (Mediodía),3. HPC 150,68.47,116.91
24,14,Punta (Mediodía),1. AC/PHEV,10.06,11.0
24,14,Punta (Mediodía),3. HPC 150,43.95,110.2
24,14,Punta (Mediodía),3. HPC 150,46.94,99.22
24,14,Punta (Mediodía),3. HPC 150,62.43,104.11
24,14,Punta (Mediodía),3. HPC 150,57.37,85.21
24,14,Punta (Mediodía),1. AC/PHEV,17.83,11.0
24,14,Punta (Mediodía),3. HPC 150,57.31,117.18
24,14,Punta (Mediodía),3. HPC 150,53.48,85.71
24,14,Punta (Mediodía),4. HPC 350,73.28,229.33
24,14,Punta (Mediodía),3. HPC 150,78.91,122.08
24,14,Punta (Mediodía),3. HPC 150,32.47,95.56
24,14,Punta (Mediodía),3. HPC 150,52.05,115.82
24,14,Punta (Mediodía),2. DC Estándar,26.45,50.0
24,14,Punta (Mediodía),1. AC/PHEV,15.99,11.0
24,14,Punta (Mediodía),3. HPC 150,60.11,80.45
24,14,Punta (Mediodía),2. DC Estándar,16.9,50.0
24,14,Punta (Mediodía),1. AC/PHEV,12.68,11.0
24,14,Punta (Mediodía),3. HPC 150,68.96,118.74
24,14,Punta (Mediodía),2. DC Estándar,24.36,50.0
24,14,Punta (Mediodía),2. DC Estándar,23.27,50.0
24,14,Punta (Mediodía),3. HPC 150,40.97,94.46
24,14,Punta (Mediodía),1. AC/PHEV,28.52,11.0
24,14,Punta (Mediodía),2. DC Estándar,19.11,50.0
24,14,Punta (Mediodía),3. HPC 150,49.09,96.5
24,14,Punta (Mediodía),4. HPC 350,74.33,208.1
24,14,Punta (Mediodía),3. HPC 150,44.04,116.85
24,14,Punta (Mediodía),3. HPC 150,42.68,100.26
24,14,Punta (Mediodía),2. DC Estándar,22.34,50.0
24,14,Punta (Mediodía),2. DC Estándar,24.42,50.0
24,14,Punta (Mediodía),3. HPC 150,56.78,89.91
24,14,Punta (Mediodía),3. HPC 150,44.18,115.88
24,14,Punta (Mediodía),3. HPC 150,48.68,125.01
24,14,Punta (Mediodía),3. HPC 150,51.04,83.88
24,15,Llano (Tarde),3. HPC 150,53.42,91.57
24,15,Llano (Tarde),4. HPC 350,71.81,184.61
24,15,Llano (Tarde),3. HPC 150,55.04,102.36
24,15,Llano (Tarde),3. HPC 150,50.46,89.22
24,15,Llano (Tarde),4. HPC 350,86.22,199.71
24,15,Llano (Tarde),2. DC Estándar,27.63,50.0
24,15,Llano (Tarde),2. DC Estándar,24.43,50.0
24,15,Llano (Tarde),1. AC/PHEV,20.16,11.0
24,15,Llano (Tarde),4. HPC 350,54.82,235.89
24,15,Llano (Tarde),2. DC Estándar,33.23,50.0
24,15,Llano (Tarde),3. HPC 150,62.88,98.11
24,15,Llano (Tarde),3. HPC 150,53.75,125.38
24,15,Llano (Tarde),1. AC/PHEV,2.05,11.0
24,15,Llano (Tarde),3. HPC 150,53.42,120.01
24,15,Llano (Tarde),2. DC Estándar,24.91,50.0
24,15,Llano (Tarde),2. DC Estándar,24.76,50.0
24,15,Llano (Tarde),3. HPC 150,34.88,110.45
24,15,Llano (Tarde),2. DC Estándar,24.14,50.0
24,15,Llano (Tarde),1. AC/PHEV,14.23,11.0
24,15,Llano (Tarde),3. HPC 150,49.8,92.95
24,15,Llano (Tarde),2. DC Estándar,21.06,50.0
24,15,Llano (Tarde),2. DC Estándar,14.33,50.0
24,15,Llano (Tarde),3. HPC 150,37.58,123.8
24,15,Llano (Tarde),3. HPC 150,54.61,108.96
24,15,Llano (Tarde),2. DC Estándar,25.31,50.0
24,15,Llano (Tarde),2. DC Estándar,27.03,50.0
24,15,Llano (Tarde),2. DC Estándar,27.32,50.0
24,15,Llano (Tarde),1. AC/PHEV,7.91,11.0
24,15,Llano (Tarde),3. HPC 150,57.2,112.14
24,15,Llano (Tarde),3. HPC 150,59.97,128.99
24,15,Llano (Tarde),2. DC Estándar,34.8,50.0
24,15,Llano (Tarde),2. DC Estándar,26.11,50.0
24,15,Llano (Tarde),4. HPC 350,82.03,211.34
24,15,Llano (Tarde),2. DC Estándar,32.09,50.0
24,15,Llano (Tarde),2. DC Estándar,26.82,50.0
24,15,Llano (Tarde),2. DC Estándar,26.53,50.0
24,15,Llano (Tarde),2. DC Estándar,20.74,50.0
24,15,Llano (Tarde),2. DC Estándar,31.13,50.0
24,15,Llano (Tarde),3. HPC 150,55.8,102.29
24,15,Llano (Tarde),3. HPC 150,45.03,120.77
24,15,Llano (Tarde),3. HPC 150,43.39,89.41
24,15,Llano (Tarde),4. HPC 350,73.6,193.45
24,15,Llano (Tarde),3. HPC 150,58.86,99.73
24,15,Llano (Tarde),4. HPC 350,81.81,155.62
24,15,Llano (Tarde),2. DC Estándar,32.85,50.0
24,15,Llano (Tarde),1. AC/PHEV,6.99,11.0
24,15,Llano (Tarde),3. HPC 150,56.6,84.72
24,15,Llano (Tarde),3. HPC 150,60.26,126.36
24,15,Llano (Tarde),2. DC Estándar,20.55,50.0
24,15,Llano (Tarde),1. AC/PHEV,2.85,11.0
24,15,Llano (Tarde),2. DC Estándar,25.92,50.0
24,15,Llano (Tarde),2. DC Estándar,25.71,50.0
24,16,Llano (Tarde),4. HPC 350,70.65,181.08
24,16,Llano (Tarde),1. AC/PHEV,19.64,11.0
24,16,Llano (Tarde),2. DC Estándar,30.69,50.0
24,16,Llano (Tarde),3. HPC 150,58.35,128.8
24,16,Llano (Tarde),3. HPC 150,29.31,114.85
24,16,Llano (Tarde),3. HPC 150,41.7,111.45
24,16,Llano (Tarde),1. AC/PHEV,28.88,11.0
24,16,Llano (Tarde),2. DC Estándar,23.03,50.0
24,16,Llano (Tarde),3. HPC 150,58.76,122.04
24,16,Llano (Tarde),3. HPC 150,47.68,105.86
24,16,Llano (Tarde),1. AC/PHEV,24.26,11.0
24,16,Llano (Tarde),2. DC Estándar,31.26,50.0
24,16,Llano (Tarde),2. DC Estándar,28.17,50.0
24,16,Llano (Tarde),2. DC Estándar,22.92,50.0
24,16,Llano (Tarde),2. DC Estándar,18.89,50.0
24,16,Llano (Tarde),3. HPC 150,57.04,81.62
24,16,Llano (Tarde),2. DC Estándar,25.82,50.0
24,16,Llano (Tarde),4. HPC 350,59.39,179.53
24,16,Llano (Tarde),3. HPC 150,48.7,129.49
24,16,Llano (Tarde),2. DC Estándar,26.55,50.0
24,16,Llano (Tarde),1. AC/PHEV,18.12,11.0
24,16,Llano (Tarde),2. DC Estándar,28.3,50.0
24,16,Llano (Tarde),3. HPC 150,52.7,116.18
24,16,Llano (Tarde),3. HPC 150,34.05,100.42
24,16,Llano (Tarde),1. AC/PHEV,12.21,11.0
24,16,Llano (Tarde),2. DC Estándar,22.63,50.0
24,16,Llano (Tarde),3. HPC 150,50.82,80.43
24,16,Llano (Tarde),2. DC Estándar,15.9,50.0
24,16,Llano (Tarde),1. AC/PHEV,16.53,11.0
24,16,Llano (Tarde),2. DC Estándar,24.08,50.0
24,16,Llano (Tarde),3. HPC 150,56.75,119.23
24,16,Llano (Tarde),3. HPC 150,47.59,122.02
24,16,Llano (Tarde),2. DC Estándar,18.91,50.0
24,16,Llano (Tarde),3. HPC 150,54.92,92.74
24,16,Llano (Tarde),2. DC Estándar,27.2,50.0
24,16,Llano (Tarde),3. HPC 150,43.14,120.9
24,16,Llano (Tarde),1. AC/PHEV,10.75,11.0
24,16,Llano (Tarde),2. DC Estándar,32.19,50.0
24,16,Llano (Tarde),3. HPC 150,43.27,81.87
24,16,Llano (Tarde),2. DC Estándar,18.91,50.0
24,16,Llano (Tarde),3. HPC 150,43.57,107.79
24,16,Llano (Tarde),4. HPC 350,54.87,159.19
24,16,Llano (Tarde),1. AC/PHEV,7.71,11.0
24,16,Llano (Tarde),2. DC Estándar,24.58,50.0
24,16,Llano (Tarde),3. HPC 150,71.77,88.06
24,16,Llano (Tarde),4. HPC 350,77.94,207.37
24,16,Llano (Tarde),1. AC/PHEV,8.48,11.0
24,16,Llano (Tarde),3. HPC 150,60.24,90.78
24,16,Llano (Tarde),1. AC/PHEV,19.79,11.0
24,16,Llano (Tarde),1. AC/PHEV,8.69,11.0
24,16,Llano (Tarde),3. HPC 150,58.48,87.84
24,16,Llano (Tarde),1. AC/PHEV,3.31,11.0
24,16,Llano (Tarde),1. AC/PHEV,12.16,11.0
24,16,Llano (Tarde),3. HPC 150,41.47,122.85
24,16,Llano (Tarde),2. DC Estándar,25.36,50.0
24,16,Llano (Tarde),2. DC Estándar,19.17,50.0
24,16,Llano (Tarde),1. AC/PHEV,6.06,11.0
24,16,Llano (Tarde),3. HPC 150,53.03,102.49
24,16,Llano (Tarde),3. HPC 150,73.34,122.83
24,17,Llano (Tarde),2. DC Estándar,29.96,50.0
24,17,Llano (Tarde),3. HPC 150,64.89,121.02
24,17,Llano (Tarde),3. HPC 150,41.11,93.66
24,17,Llano (Tarde),2. DC Estándar,32.39,50.0
24,17,Llano (Tarde),4. HPC 350,56.31,219.27
24,17,Llano (Tarde),2. DC Estándar,25.75,50.0
24,17,Llano (Tarde),3. HPC 150,38.32,92.87
24,17,Llano (Tarde),4. HPC 350,63.73,205.68
24,17,Llano (Tarde),3. HPC 150,54.79,89.0
24,17,Llano (Tarde),2. DC Estándar,24.47,50.0
24,17,Llano (Tarde),3. HPC 150,57.37,108.79
24,17,Llano (Tarde),3. HPC 150,39.97,116.67
24,17,Llano (Tarde),4. HPC 350,59.41,225.44
24,17,Llano (Tarde),2. DC Estándar,24.38,50.0
24,17,Llano (Tarde),2. DC Estándar,22.85,50.0
24,17,Llano (Tarde),3. HPC 150,45.6,104.47
24,17,Llano (Tarde),2. DC Estándar,25.03,50.0
24,17,Llano (Tarde),2. DC Estándar,35.22,50.0
24,17,Llano (Tarde),3. HPC 150,42.68,113.89
24,17,Llano (Tarde),1. AC/PHEV,10.4,11.0
24,17,Llano (Tarde),1. AC/PHEV,14.44,11.0
24,17,Llano (Tarde),2. DC Estándar,26.95,50.0
24,17,Llano (Tarde),3. HPC 150,33.73,124.88
24,17,Llano (Tarde),2. DC Estándar,20.3,50.0
24,17,Llano (Tarde),1. AC/PHEV,18.67,11.0
24,17,Llano (Tarde),3. HPC 150,50.83,120.32
24,17,Llano (Tarde),3. HPC 150,64.17,110.77
24,17,Llano (Tarde),1. AC/PHEV,10.71,11.0
24,17,Llano (Tarde),3. HPC 150,60.63,108.77
24,17,Llano (Tarde),2. DC Estándar,25.6,50.0
24,17,Llano (Tarde),1. AC/PHEV,21.57,11.0
24,17,Llano (Tarde),2. DC Estándar,21.0,50.0
24,17,Llano (Tarde),2. DC Estándar,23.88,50.0
24,17,Llano (Tarde),3. HPC 150,48.13,123.39
24,17,Llano (Tarde),3. HPC 150,69.7,93.97
24,17,Llano (Tarde),4. HPC 350,59.77,219.28
24,17,Llano (Tarde),3. HPC 150,50.53,101.2
24,17,Llano (Tarde),3. HPC 150,52.24,112.97
24,17,Llano (Tarde),3. HPC 150,57.95,127.29
24,17,Llano (Tarde),1. AC/PHEV,10.21,11.0
24,17,Llano (Tarde),2. DC Estándar,13.62,50.0
24,17,Llano (Tarde),3. HPC 150,54.59,90.52
